district,apr_avg_price,apr_std_price,apy_area_cagr,apy_area_trend_slope,apy_cv_area,apy_cv_production,apy_cv_yield,apy_fraction_yield_observed,apy_max_yield,apy_mean_area,apy_mean_yield,apy_min_yield,apy_production_cagr,apy_production_trend_slope,apy_std_yield,apy_yield_cagr,apy_yield_mk_tau,apy_yield_range,apy_yield_trend_slope,aug_avg_price,aug_std_price,climate_hdd_stability,climate_hdd_variance,climate_rain_stability,climate_rain_variance,climate_spi_stability,climate_temp_variance,climate_variability_score,dec_avg_price,dec_std_price,feb_avg_price,feb_std_price,fraction_extrapolated,hdd10_anomaly,hdd10_cv,hdd10_high_freq,hdd10_max,hdd10_mean,hdd10_median,hdd10_persistence,hdd10_std,hdd10_trend,hdd15_anomaly,hdd15_cv,hdd15_high_freq,hdd15_min,hdd15_persistence,hdd15_summer_share,hdd15_trend,hdd18_anomaly,hdd18_high_freq,hdd18_persistence,hdd18_trend,imputed_years,jan_std_price,jul_std_price,jun_avg_price,jun_std_price,longest_decreasing_streak,longest_increasing_streak,mann_kendall_pvalue,mann_kendall_tau,mar_std_price,max_drawdown,may_std_price,monthly_return_mean,monthly_return_median,monthly_return_volatility,nov_std_price,num_turning_points,oct_std_price,pct_positive_months,peak_month_consistency,peak_price_month,peak_to_trough_ratio,price_cagr,price_cv,price_iqr,price_max_monthly,price_max_monthly_change,price_mean_abs_monthly_change,price_mean_max,price_mean_min,price_mean_spread,price_median_modal,price_min_monthly,price_std,price_trend_quadratic_coef,rainfall_anomaly_index,rainfall_avg_rainy_days,rainfall_cagr,rainfall_concentration_index,rainfall_cv_monthly,rainfall_heavy_rain_frequency,rainfall_longest_dry_spell,rainfall_max_annual,rainfall_max_monthly,rainfall_mean_annual,rainfall_mean_non_monsoon,rainfall_monsoon_share,rainfall_peak_month,rainfall_trend,rainfall_very_heavy_frequency,seasonal_strength,spi1_avg_drought_duration,spi1_longest_drought_spell,spi1_longest_wet_spell,spi1_max,spi1_mean,spi1_mean_monsoon,spi1_median,spi1_mild_drought_freq,spi1_min,spi1_moderate_drought_freq,spi1_severe_drought_freq,spi1_wet_freq,structural_break_count,temperature_avg_diurnal_range,temperature_cagr,temperature_cv_tmax,temperature_cv_tmean,temperature_cv_tmin,temperature_cv_winter,temperature_max_tmax,temperature_max_tmean,temperature_mean_tmin,temperature_min_tmin,temperature_std_tmax,temperature_std_tmin,temperature_summer_winter_diff,temperature_trend,trough_price_month
Ballia,1587.0552753099414,468.17446581451594,-0.0044208873016764,-0.0024812030075187,0.0361647682259644,0.1796109929641478,0.1861534639666514,0.95,3940.0,1.3929999999999998,3121.2105263157896,2108.0,0.0196246922597318,0.1001052631578947,581.0241512428596,0.0242564673118625,0.543859649122807,1832.0,74.88135731807034,1608.4357758072333,496.1997081776838,0.7821921449157836,1215.1206454586306,0.8029635856333496,50974.14305155543,0.5283781022289509,0.1597531775183717,0.3580558444338856,1683.398312287747,547.0340275575636,1657.1688594669672,562.5066212242717,0.8333333333333334,1.387778780781446e-18,5.781901376724933,0.05,3.8249989,0.0879585116666666,0.0,2,0.508567439700176,0.0027700206751875,0.0,0.9164360399452918,0.4,0.55499935,8,0.0,0.4708630776951933,-5.447494307494102e-15,0.4333333333333333,8,0.5465894447902218,7.0,558.5336050389469,485.5155281465604,1584.661435634483,471.2465201015774,7.0,54.0,9.739956975426877e-96,0.8999930282015971,513.3561572818663,22.137952327540045,462.96191583693144,0.0051017904572565,0.004831047368633,0.0329348705010259,524.3973785195317,59.0,512.440076583136,71.1297071129707,55.00000000000001,12.0,1.0677031767849718,0.0551460335786513,30.75558927555117,780.8887199081405,2847.169811320755,386.5705128205127,32.79476353320285,1659.0578750353757,1592.0534292765385,67.00444575883749,1577.811671087533,800.6,498.97074858651234,0.0178809281408258,-3.3306690738754695e-17,64.78333333333333,0.003565924668162,2.488914487899182,1.4441798141086628,0.0021902806297056,219,1362.7664,644.7154,920.0773116666668,126.15267963231668,0.8628890416232361,7,-3.8113290736315544,0.0002737850787132,0.0043665084479556,1.16,3,4,3.375057146460891,0.1178232681758124,0.0006868102458741,0.1403584607584495,0.1861111111111111,-2.5342944372960106,0.0444444444444444,0.0361111111111111,0.1611111111111111,4.0,12.404180404444444,-0.0003945633669372,0.0145835789283391,0.0157945312414286,0.0251125575461576,0.093601294004925,44.97,26.263054,19.112595449999997,1.91,0.4593647167725578,0.4799661530945566,10.843689077777782,0.0039485884412338,5.0
Balrampur,1536.2104409001863,509.67781662942895,0.0132915381572333,0.0092255639097744,0.0835203658828444,0.1896088593190367,0.152226245948807,0.95,3646.0,0.8835,2934.5789473684213,2102.0,0.031897900958169,0.0646390977443609,446.7199365982965,0.0184430711890006,0.3099415204678362,1544.0,37.81062959934587,1549.8038470664746,528.1729817955182,0.788026157786042,1707.2881275842676,0.769150130850187,107599.0850644469,0.5259622334912094,0.1559809314635492,0.3715043391734787,1634.3739882216507,571.9637767023012,1589.1820080315676,578.5184141805307,4.583333333333333,-2.590520390792032e-17,4.333242857353712,0.1166666666666666,17.224998,0.5562913658333334,0.0,2,2.4105455876048327,0.0217334083287024,-1.7763568394002506e-16,0.804891843709922,0.4,2.1450005,7,4.247223932094157e-05,0.6446669854904143,-1.1131836193574904e-14,0.4833333333333333,7,0.5827945205890549,5.0,582.224560781935,507.9225647929578,1543.937342245474,518.5605519324001,6.0,24.0,5.032919258231917e-93,0.8875437279315013,552.5665001550723,20.84868110369021,501.9290478804715,0.0053403876319588,0.0058430969923903,0.0347379165557051,587.9183099350641,78.0,561.2897155808347,61.08786610878661,45.0,12.0,1.0688055256775406,0.0625193627331599,33.95665963925185,796.823238077505,2891.6326530612246,385.9845049130763,37.77012555483615,1601.9885295616878,1536.165839510267,65.82269005142076,1521.743271221532,821.1033333333334,533.9898255828712,0.0139306420251741,-2.9235872981795793e-16,62.083333333333336,0.0023114671444464,2.5585145353291674,1.4846254664805227,0.0055669632671686,208,2001.6931,842.9771,1092.9134603333334,138.26447913051663,0.8734900015784445,7,-4.71061069686023,0.000456308464522,0.0044076116160514,1.144927536231884,3,5,3.114193230324799,0.116101410210656,0.0021348242488091,0.1466217784980223,0.1541666666666666,-2.924877280601122,0.0791666666666666,0.0305555555555555,0.1597222222222222,5.0,12.572260141666668,-0.0001579795378942,0.0160990388323568,0.0156104599267377,0.0249137526235682,0.1005836621514779,45.364132,26.212355,19.02297026666667,0.69,0.5083589604175457,0.473933575389227,11.35832044722222,0.0057614121144765,7.0
Banda,1578.674421286842,464.40870373811936,0.0185229495103089,0.0287518796992481,0.2447275626690168,0.4738548676346215,0.3366623770697003,0.95,3278.0,1.501,2130.9473684210525,910.0,0.0598740076795349,0.2148872180451127,717.4098064630541,0.0404948019942792,0.6257309941520467,2368.0,95.24276369582994,1523.4648610237396,517.2771071687173,0.7955123980752928,1366.809163886715,0.7907198802944759,46828.57842385453,0.5274036839680621,0.1860295609890406,0.3586455401224501,1589.8151614796632,576.6523684289883,1569.5723859651453,556.9878294598658,0.8333333333333334,9.251858538542969e-18,4.540801940678816,0.0833333333333333,4.413554,0.1377477136666666,0.0,1,0.6254850855416698,0.0095182457515976,2.1908401019269757e-15,0.6535513794109832,0.4166666666666667,5.2650003,6,0.0005945052620756,0.2128315425201447,9.473903143468002e-15,0.4833333333333333,6,-0.1165076244790206,11.0,584.6010059879703,487.4648122641729,1538.630778686419,492.8114897153416,7.0,14.0,2.7828743915548902e-84,0.8433331693526378,501.260361426648,27.2253064758726,476.79626910741246,0.0058896095380013,0.0067889217094905,0.0404755004140957,564.7078086517222,70.0,546.4268806094766,58.995815899581594,35.0,12.0,1.0534275258150672,0.0639603193143945,33.19887755684209,785.9091861240015,2838.2258064516127,412.43055555555566,43.298067381723506,1594.1403826219212,1524.4189258701235,69.72145675179785,1500.8843537414966,701.0,515.4116801730711,0.0177029134049134,8.474702421305362e-16,57.7,0.0084630617405498,2.7044979946015437,1.582727165804907,0.00228154232261,266,1423.4126,614.4468,817.6174841666665,87.16526398925001,0.8933911434201935,8,0.9492950261183746,0.0002737850787132,0.002190776574621,1.1666666666666667,3,4,3.253935027979456,0.0917638080091951,-0.0010629515969275,0.0543568999026535,0.1430555555555555,-2.789937965812438,0.0861111111111111,0.0208333333333333,0.1527777777777778,5.0,13.351417678472222,-0.0004258580843384,0.0164783099756464,0.0167795601212596,0.025315534872088,0.1000760858366061,47.4,26.73996,19.03777796666667,1.2,0.533425466175318,0.4819515320022201,12.413143997222228,0.0077663746596278,7.0
Barabanki,1547.6241362355486,491.27363415329194,-0.0095437632567498,-0.0038496240601503,0.0636684065047653,0.1611713878409243,0.1557152688100666,0.95,4331.0,1.621,3487.5789473684213,2370.0,0.0091891776176789,0.0993533834586466,543.069293285803,0.0188217888424659,0.6959064327485379,1961.0,69.50163532297628,1575.0399558673726,512.4554612861841,0.782201895222196,1829.532130272605,0.7848474442787408,75912.58183801743,0.5241592422557015,0.1620165686606056,0.3690394480153152,1663.89255455742,561.9991267053013,1616.5362483370318,562.1400362092957,0.8333333333333334,-9.251858538542972e-17,3.633496375138487,0.1166666666666666,14.914999,0.6479352170000001,0.0,2,2.3542702622940697,0.0324052301139205,1.8947806286936005e-15,0.7794380801194165,0.4,2.494999,8,0.0003273658344377,0.6242910619283136,2.8895404587577406e-14,0.5166666666666667,8,0.5810358322589622,8.0,569.3601293103886,498.9497868692765,1560.9583285468088,502.024577480007,8.5,18.5,5.781771152582452e-91,0.876918927658593,525.7909016398684,22.3355871943812,492.7228448656491,0.00517148814498945,0.00541311912104185,0.0372878195432712,551.2718966577056,68.0,534.9044352553964,62.34309623430963,45.0,12.0,1.0814944207954884,0.057475007132287204,32.32999396200381,796.2451783756266,2889.613201530612,387.1500402252615,39.50559727954642,1627.1783229903538,1561.4976366355295,64.6704358769949,1556.0669490032428,800.0,518.5551402833007,0.017580023934452398,3.885780586188048e-17,62.266666666666666,0.0043064045449849,2.5499240805986707,1.493581795960519,0.0042892995665069,226,1814.927,642.02045,1005.0684036666668,120.95464432256668,0.8796553143344245,7,-3.4555825729369087,0.000684462696783,0.0062280108001183995,1.1304347826086956,3,3,3.003881624499227,0.0912122131815661,0.0007925629663262,0.0465144590848462,0.1486111111111111,-2.5089468516046183,0.0736111111111111,0.0347222222222222,0.1597222222222222,4.0,12.739567821666666,-0.0004315298528655,0.0170654007389835,0.0157653500389181,0.0231266981145156,0.1029932988672564,46.64,26.388617,19.170448783333335,1.64,0.5442586972336072,0.4433491817319346,11.866241980555554,0.0038531436510145,5.0
Bareilly,1547.171094155371,496.2232185447048,-0.0057384184617625,-0.0036541353383458,0.0663938468694988,0.1793867133663161,0.1869539208437037,0.95,4075.0,1.984,3278.2631578947367,1858.0,0.0166096908252408,0.1365563909774436,612.8841509258829,0.0225029552901163,0.7192982456140351,2217.0,80.85282093213411,1607.8650116990143,490.50455871094823,0.8535957700597734,2648.0650297344655,0.7768307468995226,62879.36354411978,0.5183078609607997,0.14291360234822,0.3510504240257799,1688.4169925468796,540.6724667742793,1619.1432752464927,557.4555390898933,0.8333333333333334,1.8503717077085943e-16,2.6896897131818487,0.1833333333333333,16.61,1.2994481244499998,0.0,2,3.495112253146611,0.0513913303954154,-2.1079434494216303e-14,0.380607885506702,0.4833333333333333,20.935001,7,0.0023376824766393,0.5706356744651299,2.321106270149661e-14,0.5166666666666667,6,-0.006413466518476,12.0,548.5710205373315,486.99043236146366,1558.0827093073376,503.78142654616,15.0,33.0,8.306682906889847e-94,0.8906982860102796,516.3605151485428,19.96164552657103,502.3265924222056,0.0048974448650583,0.0049751243781095,0.0342699949958211,537.4706690818945,63.0,518.0858216056488,60.66945606694561,50.0,12.0,1.0936315753980637,0.0568705275427805,31.57522015977966,797.0178776778776,2796.9545454545455,449.1340579710145,34.598560928941595,1652.4775173499029,1572.0477349812045,80.42978236869803,1622.1875,753.5416666666666,507.2559703184136,0.0141578307201836,2.0446607370179963e-16,56.8,0.0004541333495222,2.562910272804724,1.5224300682632024,0.0030572667122975,246,1575.3812,587.773,872.8630618333333,113.17109821746668,0.8703449616152097,7,0.0685480964156847,0.0005019393109742,0.0078042090170282,1.2272727272727273,3,3,3.2181902191395397,0.0538486892479566,-0.0009337882925138,-0.0276431639236346,0.1833333333333333,-3.026938737068964,0.075,0.0375,0.1541666666666666,4.0,12.463590499722224,-9.159881185383244e-05,0.017262212822284,0.0160500289055233,0.0253364731219083,0.1051534028602507,44.72,24.321602,17.32910958333333,0.99,0.5140425919154651,0.43905851918473,11.261905341666669,0.0069465575715479,5.0
Basti,1545.1054726802697,500.5788809233935,0.0108294619710416,0.0138120300751879,0.0862332098215448,0.2320563341346707,0.1805945296823951,0.95,3944.0,1.1805,3022.2105263157896,2122.0,0.0322739893821129,0.1204887218045113,545.7946886011838,0.0214039166039758,0.5789473684210525,1822.0,69.521586263287,1553.9206910172843,512.2039661847389,0.7909331817389408,1428.731322357389,0.7576479278160995,109371.2431992868,0.5294624414585684,0.1557740055401177,0.3720971333176828,1656.4313318364498,564.0019653842515,1608.3954781826678,572.5483823375389,0.8333333333333334,-3.14563190310461e-17,4.11895159440179,0.1,9.954999,0.3653498485,0.0,2,1.5048583409935277,0.0170421813595443,-1.8947806286936005e-15,0.8121206937250782,0.4166666666666667,2.0800009,8,0.0,0.6393356858849683,-2.7711166694643907e-14,0.4833333333333333,8,0.6256959170880826,8.0,563.7319311054034,515.3467118304334,1552.7311232845914,509.8878608637224,5.0,19.0,2.5553788085309287e-93,0.8884510315992145,539.758012497759,19.09985935302391,496.233888637964,0.0051879039557301,0.0042701092353525,0.0352251829077931,553.3703089894384,59.0,537.9237978571451,69.0376569037657,40.0,12.0,1.077046158031919,0.0583915124558473,32.87536794170577,860.7045914611706,2860.681818181818,461.4423076923076,35.60949420462843,1614.3796478827455,1531.767848535233,82.61179934751226,1568.2954545454545,794.6153846153846,521.5017344776497,0.0159238761167098,-3.9597954544963924e-16,57.916666666666664,0.001092339755925,2.578743035838061,1.5586511207923397,0.0060232717316906,261,1708.1573,775.7397,1033.8851005,118.91707044905,0.8849803841701973,7,-1.557249205612674,0.0008213552361396,0.0061459717322585,1.2708333333333333,5,7,3.3698810515124453,0.1374088457972197,0.0096510537337731,0.1764201426248105,0.1625,-4.002869582160646,0.05,0.0347222222222222,0.1583333333333333,4.0,12.867313778333337,-0.0003576911049779,0.0153635597210779,0.0154768691341566,0.024991174874213,0.099618200137075,45.91,26.431301,19.076888883333336,1.04,0.4904962901768965,0.476753866139314,11.633652586111118,0.0051831446512925,7.0
Bijnor,1608.4568682893514,446.57521700498467,0.0005074889269145,0.0207142857142857,0.1823578633863671,0.2770078559420054,0.1150414068067784,0.95,3807.0,1.2605000000000004,3284.9473684210525,2703.0,0.0138174254405127,0.1363157894736842,377.9049665493827,0.0133316623450805,0.6608187134502924,1104.0,54.41373671300082,1628.984717928318,471.89794241800894,0.8679567684568887,6332.898114792684,0.7935224074966465,81778.4240811729,0.5243478745783925,0.3120263030894563,0.3365202177886434,1747.3550558752318,512.7745152518634,1699.8611228294303,535.3725950347233,0.8333333333333334,-6.513308411134251e-16,0.9510267168440328,0.4,38.935005,8.6052544325,5.94500065,4,8.183826870548035,0.0285663695629343,-6.631732200427602e-15,0.2497317771944976,0.5166666666666667,53.935143,6,0.0199166567490437,-0.6196793496248926,7.958078640513123e-14,0.55,7,-1.5797633123089665,12.0,524.7675840341523,476.6293698990213,1603.7932756311254,472.99848408788887,6.0,31.0,5.914762811178332e-82,0.8312788803272544,480.23644896405744,22.357060252724043,465.8050819762918,0.0054540975515345,0.0048146301786793,0.0402625981556748,498.39470956363823,66.0,484.4386340080753,71.54811715481172,50.0,12.0,1.106755550761244,0.0575459913354763,28.852359485708277,534.9947158218126,2921.4285714285716,431.840909090909,43.21942663616182,1714.7857188377354,1610.190429397455,104.59528944027988,1605.1817424242424,806.3636363636364,478.7170396426324,0.0138992049021682,5.662137425588298e-16,58.28333333333333,0.0019182709770162,2.541621098416303,1.4882306707355255,0.0071184120465434,223,1779.8927,673.59106,1099.0201009999998,158.76770464093337,0.8555370269534923,7,-0.901826386774086,0.0015514487793748,0.0124619091268853,1.2727272727272727,4,3,3.086039786885072,0.0941015571799895,0.0107778635465596,0.1678940047881054,0.125,-4.753424308822899,0.0833333333333333,0.0333333333333333,0.1472222222222222,4.0,11.72369922,0.001181720540472,0.0237572361873315,0.0266150614055195,0.0413249323734937,0.1140744371807272,42.81808,23.02291,15.13163471666667,-0.26,0.6377412105604369,0.6253137813666597,10.207581108333333,0.0163716460127817,5.0
Budaun,1518.6310769488564,508.3500218775783,-0.0181587927120641,-0.0484060150375939,0.1333627208784162,0.1456323205528876,0.166080197978129,0.95,4376.0,2.534,3449.157894736842,2105.0,0.0035021610799779,0.0074511278195489,572.8368260157216,0.0218316266854559,0.6842105263157894,2271.0,69.08078495502862,1564.620526683149,494.1570505086738,0.8535957700597734,2648.0650297344655,0.7800519249889553,51823.94668807097,0.5288907332819237,0.14291360234822,0.3400700968912757,1651.4652514801824,572.456365700387,1613.499906051523,570.4934324710528,0.8333333333333334,1.8503717077085943e-16,2.6896897131818487,0.1833333333333333,16.61,1.2994481244499998,0.0,2,3.495112253146611,0.0513913303954154,-2.1079434494216303e-14,0.380607885506702,0.4833333333333333,20.935001,7,0.0023376824766393,0.5706356744651299,2.321106270149661e-14,0.5166666666666667,6,-0.006413466518476,9.0,565.9908418936642,492.572876842754,1538.9115187172415,510.09910455092813,11.0,16.0,7.277486912307741e-94,0.8909461804121566,530.8178770403764,19.31229571094374,509.73519615424016,0.0052366657133483,0.0085213098642726,0.0378659118244751,553.1396887081257,78.0,529.7275108187756,61.08786610878661,40.0,12.0,1.0880724501805628,0.0588572007738614,32.88013220553478,764.1294010025067,2860.5072463768115,422.5189465706708,38.27508439012264,1609.4061988245492,1550.3735431684045,59.032655656144506,1525.625,743.68,519.452534882896,0.0190221947094487,-2.146431180941969e-16,53.45,0.0010999012280037,2.625907523901752,1.532187574691824,0.0026465890942276,263,1363.9647,584.2857,807.3625295,102.36327292421667,0.8732127528673804,7,-3.842714181439287,0.0002737850787132,0.0070776995214803,1.2545454545454546,3,3,2.947791285363206,0.1024396367882484,0.0073488907319265,0.083651733907129,0.1541666666666666,-4.30657249465991,0.0694444444444444,0.0263888888888888,0.1680555555555555,4.0,12.463590499722224,-9.159881185383244e-05,0.017262212822284,0.0160500289055233,0.0253364731219083,0.1051534028602507,44.72,24.321602,17.32910958333333,0.99,0.5140425919154651,0.43905851918473,11.261905341666669,0.0069465575715479,5.0
Bulandshahr,1549.3135262856729,496.4522652601754,-0.0026241461544664,-0.0016165413533834,0.0394292441067993,0.1213988378415449,0.1124432858641973,0.95,4541.0,1.9225,4000.2105263157896,2731.0,0.0058577080865884,0.0741729323308271,449.7968157274977,0.0084936349821989,0.4853801169590642,1810.0,40.78699918233852,1597.2163884879958,519.7918155978028,0.842719643236312,2542.696759206904,0.7858102826800692,32039.12723662572,0.5296029224065754,0.1725965575076436,0.3410200676078097,1709.0883410375889,554.8181747837475,1650.7988829115122,536.8569781184403,0.8333333333333334,0.0,2.8181053364471897,0.1666666666666666,14.714999,1.179974627266667,0.0,2,3.3252927939724772,0.0258323121165879,5.210646728907401e-15,0.4006508427717244,0.5166666666666667,20.415,6,0.001084611883567,0.4444061106140605,1.8947806286936005e-15,0.5,8,-0.1037297863295342,1.0,562.3504396462375,508.663312581881,1566.3871163487356,505.00204904142794,8.0,9.0,2.155273763433973e-90,0.8739800565224652,521.9051086055978,22.75677336988681,499.0759323460353,0.00512727109763,0.0058503844080406,0.0396362507884434,547.286850583838,91.0,536.4808492467936,59.83263598326359,45.0,12.0,1.1031261988236565,0.0574569722649624,31.885318565314,803.5615851097086,2899.0495049504952,355.02600749765725,42.753223374311865,1638.2205432292797,1600.5575736132605,37.66296961601875,1589.2857142857142,751.84,516.6151181986388,0.0153594831514743,5.366077952354923e-16,46.4,0.0063151114199995,2.7272880505979944,1.6351810008404073,0.0019621263974446,274,1236.9055,532.041,656.6885263333332,85.79238846579999,0.8693560478417455,7,-2.9803356999166333,4.563084645220169e-05,0.0114179981737722,1.1224489795918366,2,3,2.884374958856958,0.1052224095409395,0.0125802033053601,0.0875886677031313,0.1708333333333333,-4.071183268505665,0.0416666666666666,0.0347222222222222,0.1611111111111111,5.0,13.364519028055556,-7.2566156142706e-05,0.0166520872024216,0.0166671149400582,0.0270335046917578,0.1107283114672018,47.46,25.845522,18.250787466666665,0.9,0.5262319617161777,0.4933827486084093,12.460025466666671,0.0093522318699644,4.0
Chandauli,1573.0841337423565,469.22519582106344,0.0094171709432195,0.0086390977443609,0.0674835261606877,0.2991744112211177,0.2579359161484107,0.95,3748.0,1.0064999999999995,2750.7368421052633,1469.0,0.0431245015598769,0.1186992481203007,709.5138274516073,0.033254498831013,0.5982430416161187,2279.0,91.85764513491416,1586.2019675764343,502.1726041542224,0.7915787326880752,1194.6322858160336,0.8122291483895432,47663.80803963585,0.5268359585909892,0.156076027787698,0.3520260867920334,1689.298052792935,559.1847708560251,1649.570879834147,571.1227250414494,2.9166666666666665,-6.47630097698008e-18,5.077412094033567,0.0666666666666666,4.789999,0.1331070905,0.0,2,0.6758395511063205,0.0054863027465962,1.9539925233402757e-15,0.8314995306789965,0.45,1.0149984,8,0.0,0.4806279298721869,-1.7289873236829103e-14,0.4666666666666667,8,0.5204655488191182,11.0,570.2343060505457,490.97902954638687,1567.057375311407,478.61482358461024,9.0,12.0,2.4145167703495308e-91,0.8789898695693991,519.7117875241393,21.772883688919485,471.2607179186431,0.0052055750741397,0.0057611959785872,0.0330443481608071,537.6093663428503,54.0,527.2192718224752,59.41422594142259,35.0,12.0,1.0820861232471648,0.0573069476999004,31.504847183435785,758.2065217391305,2941.590909090909,409.9363636363637,38.60272413944129,1633.0479449037086,1589.2729340141282,43.775010889580194,1559.3518518518515,853.6666666666666,508.1487265547998,0.0183824765339363,5.523359547510153e-16,66.83333333333333,0.0045199599436471,2.599539715009736,1.4911075262973832,0.0020990189368012,265,1850.3782,884.17914,944.3756125,109.60976892879998,0.8839341328289544,7,-3.094799612948031,0.0001825233858088,0.0064302832660261,1.1587301587301588,3,4,4.336661417555327,0.0964013516004982,-0.0003489211622424,0.0536011473010719,0.1527777777777778,-2.76135647132145,0.0736111111111111,0.0277777777777777,0.1597222222222222,5.0,12.742384534583334,-0.0005375529158276,0.0146706838688227,0.0155024369985806,0.0245786711414148,0.0954191064823443,45.53,26.488834,19.121938283333336,1.47,0.4672044213189993,0.4699918326524804,11.446561430555557,0.0034900048624618,5.0
Chitrakoot,1598.643040378961,455.99523649460815,0.0107836228423698,0.0075187969924812,0.1530464945099401,0.4219046364800238,0.3452115925272499,0.95,3308.0,0.5429999999999999,2236.157894736842,1117.0,0.0539143936865433,0.07296992481203,771.9476279844878,0.0426462412218608,0.5555555555555555,2191.0,100.98773507767784,1579.946549696469,468.68170957380175,0.7903117918240047,1363.933091432098,0.7905704022329015,54040.338759762024,0.5260899842063063,0.1692592374464848,0.3617598592256802,1644.512877031962,526.2388922238894,1591.381208687287,512.4628745361885,0.8333333333333334,9.251858538542969e-18,3.9569592381590817,0.0833333333333333,3.2749996,0.1521532212999999,0.0,2,0.602064094638698,0.0085198549820505,9.473903143468002e-16,0.7324003209350107,0.4166666666666667,3.715002,6,0.0005703095532758,0.3639146666712979,-5.210646728907401e-15,0.4666666666666667,6,0.2022789375937778,13.0,539.8732267299367,443.41160115239694,1589.758122939825,444.8434853444341,15.0,92.0,8.522278982264851e-91,0.8759829167624882,485.7309714264989,25.01207457256011,444.72029598121946,0.0045540307694277,0.0049260985262187,0.0335589479584804,524.4262899836614,54.0,492.8335942039531,71.54811715481172,55.00000000000001,12.0,1.0524907870112792,0.0523846701773371,29.733122432308996,656.5406836334957,2871.0,411.2000000000001,30.863308072573684,1635.8271767461342,1559.6823594128384,76.14481733329596,1464.5946147186146,960.5138888888888,475.371442273757,0.0232256875966077,2.767462185341666e-16,60.36666666666667,0.0059506329592302,2.6784994984289803,1.5321934629083922,0.0020990189368012,264,1511.4095,599.1405,877.5290931666666,94.19778575693334,0.8926556513052546,8,1.301528343150879,9.126169290440338e-05,0.0026208932122535,1.15,3,4,2.80816550434773,0.0954388130027441,0.0005641524754569,0.0814421974077669,0.1708333333333333,-3.363262217112168,0.0597222222222222,0.0361111111111111,0.1652777777777777,5.0,13.150365068472224,-0.0004097864814998,0.0159790919965766,0.0159910498635682,0.0255300945418318,0.0996576808234657,47.11,26.632465,19.161239216666665,1.7,0.5160280531107146,0.4891882487401559,12.11631408611111,0.0064705726035012,7.0
Deoria,1567.510012282018,504.91518264875015,0.0060920241752495,0.0086015037593984,0.0595861072485167,0.1944380748791185,0.1660848177510296,0.95,3685.0,1.5240000000000002,2986.684210526316,1877.0,0.029938937288052,0.1211503759398496,496.04290278514094,0.0233715808122074,0.7076023391812866,1808.0,62.22551103843009,1564.7885685130443,494.8825083112112,0.784615768796097,1459.3728234330763,0.799062664089357,66661.98562397785,0.5300823935971923,0.1463934724918109,0.3568896407584148,1669.8814039284905,539.5318935099131,1620.733231976486,564.8775879496851,0.8333333333333334,-1.1657341758564144e-16,4.953076765366904,0.1,14.669999,0.3949836698333334,0.0,2,1.9563844377508364,0.0152158414334537,2.842170943040401e-15,0.8810114465547303,0.4166666666666667,0.56999874,8,0.0,0.6762052508919146,1.1131836193574904e-14,0.4666666666666667,8,0.7786486818282884,7.0,549.6005325094806,489.8754968372341,1567.8273791548174,488.6624741766055,14.0,11.0,9.7320001881354e-93,0.8855180157950848,505.9497255902247,20.252715857787816,500.61966628150606,0.0056399171188434,0.0058057705840957,0.035803187951046,526.4480541031405,65.0,512.4092468553761,63.59832635983263,50.0,12.0,1.0744314342554826,0.0616320353787374,31.531455320001943,750.8514312770562,2875.0,480.42540792540785,38.29612290133767,1610.3570904999806,1587.127608393752,23.229482106228726,1585.122767857143,768.2352941176471,504.2335630258105,0.0147882813057324,8.456198704228275e-16,66.41666666666667,0.0019277514746203,2.4647164433773874,1.4467198955811784,0.0036048368697239,218,1520.9073,633.2301,1026.7372576666664,139.30094164315,0.8643265985270295,7,-1.9233188841344584,0.0002737850787132,0.0052929653131283,1.1428571428571428,2,5,3.0513731153384924,0.1297777257866742,-0.0003104400605391,0.1299913006194382,0.1791666666666666,-2.723543066317597,0.0527777777777777,0.0361111111111111,0.1541666666666666,6.0,12.40850171986111,-0.0004253694990309,0.014482031967086,0.0150838993893779,0.0244031307239056,0.0975749572867442,44.92,26.3053,19.1708068,1.27,0.4570621650384914,0.4678277044231387,11.15715507222222,0.0034399700750211,7.0
